code;isin;date;coursPrecedent;coursJour;coursReference;cleanPrice;couponCouru;dirtyPrice;volume;valeurTransigee
TPCI.O31;CI0000002952;2026-05-13;10230;;10230;10230;515.14;10745.14;0;0
TPCI.O34;CI0000002911;2026-05-13;3675;;3675;3675;33.29;3708.29;0;0
TPCI.O35;CI0000003059;2026-05-13;10000;;10000;10000;482.05;10482.05;0;0
TPCI.O36;CI0000003117;2026-05-13;10000;;10000;10000;417.47;10417.47;0;0
TPCI.O37;CI0000003174;2026-05-13;2011;;2011;2011;50.85;2061.85;0;0
TPCI.O38;CI0000003133;2026-05-13;1990;;1990;1990;50.41;2040.41;0;0
TPCI.O39;CI0000003125;2026-05-13;2000;;2000;2000;65.53;2065.53;0;0
TPCI.O40;CI0000003380;2026-05-13;2000;;2000;2000;38.75;2038.75;0;0
TPCI.O41;CI0000003422;2026-05-13;10000;;10000;10000;117.59;10117.59;0;0
TPCI.O42;CI0000003430;2026-05-13;10000;;10000;10000;119.62;10119.62;0;0
TPCI.O43;CI0000003588;2026-05-13;10000;;10000;10000;32.33;10032.33;0;0
TPCI.O44;CI0000003596;2026-05-13;9800;;9800;9800;31.78;9831.78;0;0
TPCI.O45;CI0000003471;2026-05-13;4000;;4000;4000;210.39;4210.39;0;0
TPCI.O46;CI0000003497;2026-05-13;6375;;6375;6375;334.4;6709.4;0;0
TPCI.O47;CI0000003489;2026-05-13;4100;;4100;4100;210.39;4310.39;0;0
TPCI.O50;CI0000003737;2026-05-13;6250;;6250;6250;260.65;6510.65;0;0
TPCI.O51;CI0000003836;2026-05-13;4000;;4000;4000;141.74;4141.74;0;0
TPCI.O52;CI0000003919;2026-05-13;6250;;6250;6250;225.29;6475.29;0;0
TPCI.O53;CI0000003901;2026-05-13;4240;;4240;4240;125.22;4365.22;0;0
TPCI.O54;CI0000003844;2026-05-13;6250;;6250;6250;199.02;6449.02;0;0
TPCI.O55;CI0000004057;2026-05-13;4000;;4000;4000;88.35;4088.35;0;0
TPCI.O57;CI0000003968;2026-05-13;3880;;3880;3880;110.6;3990.6;0;0
TPCI.O58;CI0000004172;2026-05-13;4000;;4000;4000;41.32;4041.32;0;0
TPCI.O60;CI0000004313;2026-05-13;10000;;10000;10000;580.0;10580.0;0;0
TPCI.O61;CI0000004321;2026-05-13;10000;;10000;10000;590.0;10590.0;0;0
TPCI.O62;CI0000004479;2026-05-13;6000;;6000;6000;302.24;6302.24;0;0
TPCI.O63;CI0000004487;2026-05-13;7500;;7500;7500;384.31;7884.31;0;0
TPCI.O65;CI0000004834;2026-05-13;7500;;7500;7500;272.77;7772.77;0;0
TPCI.O67;CI0000004925;2026-05-13;10000;;10000;10000;239.23;10239.23;0;0
TPCI.O68;CI0000004974;2026-05-13;10000;;10000;10000;163.26;10163.26;0;0
TPCI.O69;CI0000005096;2026-05-13;9999;;9999;9999;81.92;10080.92;0;0
TPCI.O70;CI0000005179;2026-05-13;10000;;10000;10000;22.05;10022.05;0;0
TPCI.O71;CI0000005310;2026-05-13;10000;;10000;10000;513.92;10513.92;0;0
TPCI.O72;CI0000005385;2026-05-13;7920;;7920;7920;356.65;8276.65;0;0
TPCI.O73;CI0000005393;2026-05-13;8750;;8750;8750;396.99;9146.99;0;0
TPCI.O75;CI0000005641;2026-05-13;10700;;10700;10700;337.45;11037.45;0;0
TPCI.O76;CI0000005658;2026-05-13;10500;;10500;10500;343.42;10843.42;0;0
TPCI.O77;CI0000005674;2026-05-13;10000;;10000;10000;3.24;10003.24;0;0
TPCI.O78;CI0000005880;2026-05-13;10000;;10000;10000;233.74;10233.74;0;0
TPCI.O79;CI0000006235;2026-05-13;8600;;8600;8600;93.26;8693.26;0;0
TPCI.O80;CI0000006383;2026-05-13;9500;;9500;9500;593.42;10093.42;0;0
TPCI.O81;CI0000006680;2026-05-13;10500;;10500;10500;462.3;10962.3;0;0
TPCI.O82;CI0000006698;2026-05-13;10000;;10000;10000;470.14;10470.14;0;0
TPCI.O83;CI0000006904;2026-05-13;9900;;9900;9900;344.3;10244.3;0;0
TPCI.O84;CI0000006912;2026-05-13;9999;;9999;9999;350.14;10349.14;0;0
TPCI.O85;CI0000007142;2026-05-13;10000;;10000;10000;242.47;10242.47;0;0
TPCI.O86;CI0000007159;2026-05-13;10000;;10000;10000;246.58;10246.58;0;0
TPCI.O87;CI0000007357;2026-05-13;9715;;9715;9715;79.21;9794.21;0;0
TPCI.O88;CI0000007365;2026-05-13;10000;;10000;10000;80.55;10080.55;0;0
TPCI.O89;CI0000007696;2026-05-13;12100;;12100;12100;481.7;12581.7;0;0
TPCI.O90;CI0000007704;2026-05-13;10000;;10000;10000;489.86;10489.86;0;0
TPCI.O91;CI0000007878;2026-05-13;10000;;10000;10000;420.27;10420.27;0;0
TPCI.O92;CI0000007886;2026-05-13;9900;;9900;9900;427.4;10327.4;0;0
TPCI.O93;CI0000008397;2026-05-13;9700;;9700;9700;282.88;9982.88;0;0
TPCI.O94;CI0000008405;2026-05-13;9800;;9800;9800;287.67;10087.67;0;0
TPCI.O95;CI0000008868;2026-05-13;10000;;10000;10000;109.92;10109.92;0;0
TPCI.O96;CI0000008876;2026-05-13;10000;;10000;10000;111.78;10111.78;0;0
TPCI.O97;CI0000009437;2026-05-13;10000;;10000;10000;454.22;10454.22;0;0
TPCI.O98;CI0000009445;2026-05-13;10000;;10000;10000;461.92;10461.92;0;0
TPCI.O99;CI0000002164;2026-05-13;10000;;10000;10000;224.0;10224.0;0;0
TPNE.O10;NE0000002417;2026-05-13;10000;;10000;10000;146.47;10146.47;0;0
TPNE.O2;NE0000000940;2026-05-13;9900;;9900;9900;507.53;10407.53;0;0
TPNE.O3;NE0000001088;2026-05-13;3892;;3892;3892;203.73;4095.73;0;0
TPNE.O4;NE0000001344;2026-05-13;7500;;7500;7500;339.16;7839.16;0;0
TPNE.O5;NE0000001492;2026-05-13;11550;;11550;11550;579.62;12129.62;0;0
TPNE.O6;NE0000001625;2026-05-13;8955;;8955;8955;227.47;9182.47;0;0
TPNE.O7;NE0000001914;2026-05-13;7500;;7500;7500;416.1;7916.1;0;0
TPNE.O8;NE0000002326;2026-05-13;9800;;9800;9800;227.84;10027.84;0;0
TPTG.O2;TG0000001890;2026-05-13;9990;;9990;9990;292.6;10282.6;0;0
TPTG.O3;TG0000003235;2026-05-13;10000;;10000;10000;120.16;10120.16;0;0
TPTG.O4;TG0000003243;2026-05-13;9900;;9900;9900;122.96;10022.96;0;0
TPTG.O5;TG0000003458;2026-05-13;10000;;10000;10000;183.42;10183.42;0;0
TPTG.O6;TG0000003466;2026-05-13;10000;;10000;10000;189.07;10189.07;0;0
BABS.O1;SN0000003484;2026-05-15;10000;;10000;10000;36.78;10036.78;0;0
BIDC.O4;TG0000000934;2026-05-15;2500;;2500;2500;139.13;2639.13;0;0
BIDC.O5;TG0000001304;2026-05-15;11500;;11500;11500;217.46;11717.46;0;0
BIDC.O6;TG0000001585;2026-05-15;5370;;5370;5370;158.49;5528.49;0;0
BIDC.O7;TG0000001833;2026-05-15;7000;;7000;7000;177.64;7177.64;0;0
BIDC.O8;TG0000003011;2026-05-15;10000;;10000;10000;188.77;10188.77;0;0
CRRH.O10;TG0000002070;2026-05-15;10000;;10000;10000;170.19;10170.19;0;0
CRRH.O11;TG0000003326;2026-05-15;10000;;10000;10000;266.3;10266.3;0;0
CRRH.O6;TG0000000801;2026-05-15;10000;;10000;10000;213.31;10213.31;0;0
CRRH.O7;TG0000000991;2026-05-15;3333;;3333;3333;98.07;3431.07;0;0
CRRH.O8;TG0000001213;2026-05-15;4125;;4125;4125;98.76;4223.76;0;0
CRRH.O9;TG0000001221;2026-05-15;5333;;5333;5333;128.53;5461.53;0;0
ECOC.O1;CI0000008439;2026-05-15;10000;;10000;10000;111.69;10111.69;0;0
EOM.O10;ML0000002120;2026-05-15;10000;;10000;10000;266.68;10266.68;0;0
EOM.O11;ML0000002369;2026-05-15;10000;;10000;10000;66.63;10066.63;0;0
EOM.O12;ML0000002542;2026-05-15;9800;;9800;9800;518.22;10318.22;0;0
EOM.O13;ML0000002930;2026-05-15;10000;;10000;10000;71.23;10071.23;0;0
EOM.O14;ML0000003193;2026-05-15;10000;;10000;10000;235.89;10235.89;0;0
EOM.O15;ML0000003318;2026-05-15;10000;;10000;10000;364.29;10364.29;0;0
EOM.O16;ML0000003326;2026-05-15;10000;;10000;10000;353.16;10353.16;0;0
EOM.O17;ML0000003573;2026-05-15;10000;;10000;10000;86.14;10086.14;0;0
EOM.O18;ML0000003581;2026-05-15;10000;;10000;10000;83.51;10083.51;0;0
EOM.O19;ML0000003870;2026-05-15;10000;;10000;10000;489.9;10489.9;0;0
EOM.O20;ML0000003888;2026-05-15;10000;;10000;10000;474.95;10474.95;0;0
EOM.O21;ML0000004233;2026-05-15;10000;;10000;10000;125.62;10125.62;0;0
EOM.O22;ML0000004241;2026-05-15;10000;;10000;10000;121.78;10121.78;0;0
EOM.O4;ML0000001197;2026-05-15;4620;;4620;4620;218.68;4838.68;0;0
EOM.O6;ML0000001544;2026-05-15;4000;;4000;4000;117.86;4117.86;0;0
EOM.O8;ML0000001932;2026-05-15;10000;;10000;10000;424.66;10424.66;0;0
EOM.O9;ML0000002112;2026-05-15;9795;;9795;9795;270.99;10065.99;0;0
EOS.O10;SN0000002403;2026-05-15;10000;;10000;10000;78.55;10078.55;0;0
EOS.O11;SN0000002411;2026-05-15;10000;;10000;10000;81.1;10081.1;0;0
EOS.O12;SN0000002726;2026-05-15;9700;;9700;9700;152.9;9852.9;0;0
EOS.O13;SN0000002734;2026-05-15;9999;;9999;9999;156.63;10155.63;0;0
EOS.O14;SN0000002742;2026-05-15;10000;;10000;10000;161.6;10161.6;0;0
EOS.O15;SN0000002916;2026-05-15;10000;;10000;10000;164.02;10164.02;0;0
EOS.O16;SN0000002924;2026-05-15;10000;;10000;10000;169.27;10169.27;0;0
EOS.O17;SN0000002932;2026-05-15;10000;10000;10000;10000;174.52;10174.52;83;830000
EOS.O18;SN0000003922;2026-05-15;9950;;9950;9950;50.71;10000.71;0;0
EOS.O19;SN0000003930;2026-05-15;10000;;10000;10000;52.3;10052.3;0;0
EOS.O20;SN0000003948;2026-05-15;9700;;9700;9700;53.48;9753.48;0;0
EOS.O21;SN0000003955;2026-05-15;9950;;9950;9950;55.07;10005.07;0;0
EOS.O22;SN0000004037;2026-05-15;10000;;10000;10000;49.1;10049.1;0;0
EOS.O23;SN0000004045;2026-05-15;10000;;10000;10000;50.63;10050.63;0;0
EOS.O24;SN0000004052;2026-05-15;9800;;9800;9800;51.78;9851.78;0;0
EOS.O25;SN0000004060;2026-05-15;9500;;9500;9500;53.31;9553.31;0;0
EOS.O26;SN0000004268;2026-05-15;9950;9950;9950;9950;219.23;10169.23;6700;66665000
EOS.O27;SN0000004276;2026-05-15;9900;;9900;9900;226.08;10126.08;0;0
EOS.O28;SN0000004284;2026-05-15;9800;;9800;9800;231.22;10031.22;0;0
EOS.O29;SN0000004292;2026-05-15;10000;;10000;10000;238.07;10238.07;0;0
EOS.O8;SN0000002239;2026-05-15;10000;;10000;10000;188.83;10188.83;0;0
EOS.O9;SN0000002395;2026-05-15;9800;;9800;9800;76.63;9876.63;0;0
FBOAD.O1;TG0000002237;2026-05-15;4554;4600;4600;4600;43.05;4643.05;4;18400
FCAGS.O1;SN0000004243;2026-05-15;9286;;9286;9286;28.46;9314.46;0;0
FCAGS.O2;SN0000004250;2026-05-15;9286;;9286;9286;32.02;9318.02;0;0
FDFINBF.O1;BF0000002857;2026-05-15;7500;;7500;7500;237.96;7737.96;0;0
FEPTC.O1;CI0000007191;2026-05-15;7917;;7917;7917;117.46;8034.46;0;0
FEPTC.O2;CI0000007183;2026-05-15;9688;;9688;9688;148.87;9836.87;0;0
FEPTC.O4;;2026-05-15;10000;;10000;10000;41.97;10041.97;0;0
FNSBB.O1;BJ0000002614;2026-05-15;8800;;8800;8800;246.4;9046.4;0;0
FNSBB.O2;BJ0000002598;2026-05-15;8800;;8800;8800;316.8;9116.8;0;0
FNSBC.O4;TG0000003367;2026-05-15;9565;;9565;9565;267.82;9832.82;0;0
FNSBC.O5;TG0000003375;2026-05-15;9565;;9565;9565;344.34;9909.34;0;0
FSNBBF.O1;BF0000004135;2026-05-15;9500;;9500;9500;103.45;9603.45;0;0
FSNLC.O1;TG0000003425;2026-05-15;9500;;9500;9500;6.36;9506.36;0;0
FSNLC.O2;TG0000003433;2026-05-15;9500;;9500;9500;7.81;9507.81;0;0
FSNTS.O1;SN0000002965;2026-05-15;10000;;10000;10000;192.78;10192.78;0;0
FSNTS.O2;SN0000002973;2026-05-15;9950;;9950;9950;198.8;10148.8;0;0
FTIMC.O1;CI0000004701;2026-05-15;3750;;3750;3750;47.53;3797.53;0;0
NRMC.O1;CI0000008884;2026-05-15;10000;;10000;10000;151.83;10151.83;0;0
ORGT.O2;TG0000001726;2026-05-15;5900;;5900;5900;18.56;5918.56;0;0
PADS.O3;SN0000001454;2026-05-15;3000;;3000;3000;14.07;3014.07;0;0
PTRC.O1;CI0000005948;2026-05-15;12500;;12500;12500;276.45;12776.45;0;0
SCRC.O1;CI0000008637;2026-05-15;10000;;10000;10000;68.17;10068.17;0;0
SNTS.O2;SN0000001371;2026-05-15;3000;;3000;3000;59.76;3059.76;0;0
SUKSN.S2;SN0000000985;2026-05-15;10000;;10000;10000;181.67;10181.67;0;0
SUKTG.S1;TG0000000744;2026-05-15;10300;;10300;10300;178.74;10478.74;0;0
TPBF.O12;BF0000001743;2026-05-15;9990;;9990;9990;90.08;10080.08;0;0
TPBF.O13;BF0000001867;2026-05-15;9600;;9600;9600;231.63;9831.63;0;0
TPBF.O14;BF0000002212;2026-05-15;9799;;9799;9799;128.4;9927.4;0;0
TPBF.O15;BF0000002287;2026-05-15;10000;;10000;10000;315.0;10315.0;0;0
TPBF.O16;BF0000002436;2026-05-15;10000;;10000;10000;207.18;10207.18;0;0
TPBF.O17;BF0000002709;2026-05-15;10000;;10000;10000;56.8;10056.8;0;0
TPBF.O18;BF0000002717;2026-05-15;9950;;9950;9950;58.61;10008.61;0;0
TPBF.O19;BF0000003061;2026-05-15;10000;10000;10000;10000;15.41;10015.41;65;650000
TPBF.O20;BF0000003079;2026-05-15;10000;;10000;10000;16.02;10016.02;0;0
TPBF.O21;BF0000003350;2026-05-15;10000;;10000;10000;301.66;10301.66;0;0
TPBF.O22;BF0000003368;2026-05-15;10000;;10000;10000;315.58;10315.58;0;0
TPBF.O23;BF0000004127;2026-05-15;10300;;10300;10300;37.87;10337.87;0;0
TPBF.O24;BF0000004143;2026-05-15;9995;;9995;9995;39.02;10034.02;0;0
TPBF.O25;BF0000004150;2026-05-15;10000;10000;10000;10000;40.16;10040.16;5;50000
TPBF.O4;BF0000000745;2026-05-15;10340;;10340;10340;185.21;10525.21;0;0
TPBF.O8;BF0000001271;2026-05-15;9650;;9650;9650;16.03;9666.03;0;0
TPBF.O9;BF0000001362;2026-05-15;11499;;11499;11499;65.71;11564.71;0;0
TPBJ.O10;BJ0000002663;2026-05-15;10000;;10000;10000;296.55;10296.55;0;0
TPBJ.O3;BJ0000001418;2026-05-15;9900;;9900;9900;468.36;10368.36;0;0
TPBJ.O4;BJ0000001665;2026-05-15;10000;;10000;10000;113.01;10113.01;0;0
TPBJ.O5;BJ0000001673;2026-05-15;10000;;10000;10000;120.21;10120.21;0;0
TPBJ.O6;BJ0000001764;2026-05-15;10000;;10000;10000;458.42;10458.42;0;0
TPBJ.O7;BJ0000001947;2026-05-15;10000;;10000;10000;98.38;10098.38;0;0
TPBJ.O8;BJ0000001954;2026-05-15;10000;;10000;10000;107.01;10107.01;0;0
TPBJ.O9;BJ0000002655;2026-05-15;9980;;9980;9980;289.32;10269.32;0;0
TPCI.O100;CI0000002172;2026-05-15;10000;;10000;10000;237.21;10237.21;0;0
TPCI.O21;CI0000001822;2026-05-15;10000;;10000;10000;60.82;10060.82;0;0
TPCI.O22;CI0000001889;2026-05-15;10000;;10000;10000;539.89;10539.89;0;0
TPCI.O23;CI0000002119;2026-05-15;10000;;10000;10000;289.34;10289.34;0;0
TPCI.O24;CI0000002317;2026-05-15;9700;;9700;9700;76.84;9776.84;0;0
TPCI.O28;CI0000002648;2026-05-15;9200;;9200;9200;471.78;9671.78;0;0
TPCI.O29;CI0000002663;2026-05-15;10000;;10000;10000;685.71;10685.71;0;0
TPCI.O31;CI0000002952;2026-05-15;10230;;10230;10230;518.29;10748.29;0;0
TPCI.O34;CI0000002911;2026-05-15;3675;;3675;3675;34.52;3709.52;0;0
TPCI.O35;CI0000003059;2026-05-15;10000;;10000;10000;485.21;10485.21;0;0
TPCI.O36;CI0000003117;2026-05-15;10000;;10000;10000;420.62;10420.62;0;0
TPCI.O37;CI0000003174;2026-05-15;2011;;2011;2011;51.48;2062.48;0;0
TPCI.O38;CI0000003133;2026-05-15;1990;;1990;1990;51.04;2041.04;0;0
TPCI.O39;CI0000003125;2026-05-15;2000;;2000;2000;66.16;2066.16;0;0
TPCI.O40;CI0000003380;2026-05-15;2000;;2000;2000;39.38;2039.38;0;0
TPCI.O41;CI0000003422;2026-05-15;10000;;10000;10000;120.77;10120.77;0;0
TPCI.O42;CI0000003430;2026-05-15;10000;;10000;10000;122.85;10122.85;0;0
TPCI.O43;CI0000003588;2026-05-15;10000;;10000;10000;35.56;10035.56;0;0
TPCI.O44;CI0000003596;2026-05-15;9800;;9800;9800;34.96;9834.96;0;0
TPCI.O45;CI0000003471;2026-05-15;4000;;4000;4000;211.66;4211.66;0;0
TPCI.O46;CI0000003497;2026-05-15;6375;;6375;6375;336.42;6711.42;0;0
TPCI.O47;CI0000003489;2026-05-15;4100;;4100;4100;211.66;4311.66;0;0
TPCI.O50;CI0000003737;2026-05-15;6250;;6250;6250;262.67;6512.67;0;0
TPCI.O51;CI0000003836;2026-05-15;4000;;4000;4000;143.01;4143.01;0;0
TPCI.O52;CI0000003919;2026-05-15;6250;;6250;6250;227.31;6477.31;0;0
TPCI.O53;CI0000003901;2026-05-15;4240;;4240;4240;126.49;4366.49;0;0
TPCI.O54;CI0000003844;2026-05-15;6250;;6250;6250;201.04;6451.04;0;0
TPCI.O55;CI0000004057;2026-05-15;4000;;4000;4000;89.62;4089.62;0;0
TPCI.O57;CI0000003968;2026-05-15;3880;;3880;3880;111.87;3991.87;0;0
TPCI.O58;CI0000004172;2026-05-15;4000;;4000;4000;42.59;4042.59;0;0
TPCI.O60;CI0000004313;2026-05-15;10000;;10000;10000;3.18;10003.18;0;0
TPCI.O61;CI0000004321;2026-05-15;10000;;10000;10000;3.23;10003.23;0;0
TPCI.O62;CI0000004479;2026-05-15;6000;;6000;6000;304.14;6304.14;0;0
TPCI.O63;CI0000004487;2026-05-15;7500;;7500;7500;386.73;7886.73;0;0
TPCI.O65;CI0000004834;2026-05-15;7500;;7500;7500;275.2;7775.2;0;0
TPCI.O67;CI0000004925;2026-05-15;10000;;10000;10000;242.47;10242.47;0;0
TPCI.O68;CI0000004974;2026-05-15;10000;;10000;10000;166.49;10166.49;0;0
TPCI.O69;CI0000005096;2026-05-15;9999;;9999;9999;85.07;10084.07;0;0
TPCI.O70;CI0000005179;2026-05-15;10000;;10000;10000;25.21;10025.21;0;0
TPCI.O71;CI0000005310;2026-05-15;10000;;10000;10000;517.01;10517.01;0;0
TPCI.O72;CI0000005385;2026-05-15;7920;;7920;7920;359.12;8279.12;0;0
TPCI.O73;CI0000005393;2026-05-15;8750;;8750;8750;399.75;9149.75;0;0
TPCI.O75;CI0000005641;2026-05-15;10700;;10700;10700;340.55;11040.55;0;0
TPCI.O76;CI0000005658;2026-05-15;10500;;10500;10500;346.58;10846.58;0;0
TPCI.O77;CI0000005674;2026-05-15;10000;;10000;10000;6.49;10006.49;0;0
TPCI.O78;CI0000005880;2026-05-15;10000;;10000;10000;236.84;10236.84;0;0
TPCI.O79;CI0000006235;2026-05-15;8600;;8600;8600;95.78;8695.78;0;0
TPCI.O80;CI0000006383;2026-05-15;9500;;9500;9500;596.71;10096.71;0;0
TPCI.O81;CI0000006680;2026-05-15;10500;;10500;10500;465.53;10965.53;0;0
TPCI.O82;CI0000006698;2026-05-15;10000;;10000;10000;473.42;10473.42;0;0
TPCI.O83;CI0000006904;2026-05-15;9900;;9900;9900;347.53;10247.53;0;0
TPCI.O84;CI0000006912;2026-05-15;9999;;9999;9999;353.42;10352.42;0;0
TPCI.O85;CI0000007142;2026-05-15;10000;;10000;10000;245.7;10245.7;0;0
TPCI.O86;CI0000007159;2026-05-15;10000;;10000;10000;249.86;10249.86;0;0
TPCI.O87;CI0000007357;2026-05-15;9715;;9715;9715;82.44;9797.44;0;0
TPCI.O88;CI0000007365;2026-05-15;10000;;10000;10000;83.84;10083.84;0;0
TPCI.O89;CI0000007696;2026-05-15;12100;;12100;12100;484.93;12584.93;0;0
TPCI.O90;CI0000007704;2026-05-15;10000;;10000;10000;493.15;10493.15;0;0
TPCI.O91;CI0000007878;2026-05-15;10000;;10000;10000;423.51;10423.51;0;0
TPCI.O92;CI0000007886;2026-05-15;9900;;9900;9900;430.68;10330.68;0;0
TPCI.O93;CI0000008397;2026-05-15;9700;;9700;9700;286.11;9986.11;0;0
TPCI.O94;CI0000008405;2026-05-15;9800;;9800;9800;290.96;10090.96;0;0
TPCI.O95;CI0000008868;2026-05-15;10000;;10000;10000;113.15;10113.15;0;0
TPCI.O96;CI0000008876;2026-05-15;10000;;10000;10000;115.07;10115.07;0;0
TPCI.O97;CI0000009437;2026-05-15;10000;;10000;10000;457.45;10457.45;0;0
TPCI.O98;CI0000009445;2026-05-15;10000;;10000;10000;465.21;10465.21;0;0
TPCI.O99;CI0000002164;2026-05-15;10000;;10000;10000;227.07;10227.07;0;0
TPNE.O10;NE0000002417;2026-05-15;10000;;10000;10000;150.08;10150.08;0;0
TPNE.O2;NE0000000940;2026-05-15;9900;;9900;9900;511.1;10411.1;0;0
TPNE.O3;NE0000001088;2026-05-15;3892;;3892;3892;205.15;4097.15;0;0
TPNE.O4;NE0000001344;2026-05-15;7500;;7500;7500;341.75;7841.75;0;0
TPNE.O5;NE0000001492;2026-05-15;11550;;11550;11550;582.99;12132.99;0;0
TPNE.O6;NE0000001625;2026-05-15;8955;;8955;8955;230.5;9185.5;0;0
TPNE.O7;NE0000001914;2026-05-15;7500;;7500;7500;418.66;7918.66;0;0
TPNE.O8;NE0000002326;2026-05-15;9800;;9800;9800;231.45;10031.45;0;0
TPTG.O2;TG0000001890;2026-05-15;9990;;9990;9990;295.89;10285.89;0;0
TPTG.O3;TG0000003235;2026-05-15;10000;;10000;10000;123.7;10123.7;0;0
TPTG.O4;TG0000003243;2026-05-15;9900;;9900;9900;126.58;10026.58;0;0
TPTG.O5;TG0000003458;2026-05-15;10000;;10000;10000;186.99;10186.99;0;0
TPTG.O6;TG0000003466;2026-05-15;10000;;10000;10000;192.74;10192.74;0;0
BABS.O1;SN0000003484;2026-05-18;10000;;10000;10000;42.03;10042.03;0;0
BIDC.O4;TG0000000934;2026-05-18;2500;;2500;2500;140.38;2640.38;0;0
BIDC.O5;TG0000001304;2026-05-18;11500;;11500;11500;222.76;11722.76;0;0
BIDC.O6;TG0000001585;2026-05-18;5370;;5370;5370;161.16;5531.16;0;0
BIDC.O7;TG0000001833;2026-05-18;7000;7000;7000;7000;181.04;7181.04;4;28000
BIDC.O8;TG0000003011;2026-05-18;10000;;10000;10000;194.11;10194.11;0;0
CRRH.O10;TG0000002070;2026-05-18;10000;;10000;10000;175.25;10175.25;0;0
CRRH.O11;TG0000003326;2026-05-18;10000;;10000;10000;271.23;10271.23;0;0
CRRH.O6;TG0000000801;2026-05-18;10000;;10000;10000;218.16;10218.16;0;0
CRRH.O7;TG0000000991;2026-05-18;2917;;2917;2917;0.47;2917.47;0;0
CRRH.O8;TG0000001213;2026-05-18;4125;;4125;4125;100.8;4225.8;0;0
CRRH.O9;TG0000001221;2026-05-18;5333;;5333;5333;131.19;5464.19;0;0
ECOC.O1;CI0000008439;2026-05-18;10000;;10000;10000;116.93;10116.93;0;0
EOM.O10;ML0000002120;2026-05-18;10000;;10000;10000;271.78;10271.78;0;0
EOM.O11;ML0000002369;2026-05-18;10000;;10000;10000;71.89;10071.89;0;0
EOM.O12;ML0000002542;2026-05-18;9800;;9800;9800;523.56;10323.56;0;0
EOM.O13;ML0000002930;2026-05-18;10000;;10000;10000;76.58;10076.58;0;0
EOM.O14;ML0000003193;2026-05-18;10000;;10000;10000;238.36;10238.36;0;0
EOM.O15;ML0000003318;2026-05-18;10000;;10000;10000;369.67;10369.67;0;0
EOM.O16;ML0000003326;2026-05-18;10000;;10000;10000;358.38;10358.38;0;0
EOM.O17;ML0000003573;2026-05-18;10000;;10000;10000;91.52;10091.52;0;0
EOM.O18;ML0000003581;2026-05-18;10000;;10000;10000;88.73;10088.73;0;0
EOM.O19;ML0000003870;2026-05-18;10000;;10000;10000;495.29;10495.29;0;0
EOM.O20;ML0000003888;2026-05-18;10000;;10000;10000;480.16;10480.16;0;0
EOM.O21;ML0000004233;2026-05-18;10000;;10000;10000;131.0;10131.0;0;0
EOM.O22;ML0000004241;2026-05-18;10000;;10000;10000;127.0;10127.0;0;0
EOM.O4;ML0000001197;2026-05-18;4620;;4620;4620;220.82;4840.82;0;0
EOM.O6;ML0000001544;2026-05-18;4000;;4000;4000;120.0;4120.0;0;0
EOM.O8;ML0000001932;2026-05-18;10000;;10000;10000;429.75;10429.75;0;0
EOM.O9;ML0000002112;2026-05-18;9795;;9795;9795;276.16;10071.16;0;0
EOS.O10;SN0000002403;2026-05-18;10000;;10000;10000;83.56;10083.56;0;0
EOS.O11;SN0000002411;2026-05-18;10000;;10000;10000;86.28;10086.28;0;0
EOS.O12;SN0000002726;2026-05-18;9700;;9700;9700;158.0;9858.0;0;0
EOS.O13;SN0000002734;2026-05-18;9999;;9999;9999;161.85;10160.85;0;0
EOS.O14;SN0000002742;2026-05-18;10000;;10000;10000;166.99;10166.99;0;0
EOS.O15;SN0000002916;2026-05-18;10000;;10000;10000;169.2;10169.2;0;0
EOS.O16;SN0000002924;2026-05-18;10000;;10000;10000;174.61;10174.61;0;0
EOS.O17;SN0000002932;2026-05-18;10000;;10000;10000;180.03;10180.03;0;0
EOS.O18;SN0000003922;2026-05-18;9950;;9950;9950;55.96;10005.96;0;0
EOS.O19;SN0000003930;2026-05-18;10000;;10000;10000;57.7;10057.7;0;0
EOS.O20;SN0000003948;2026-05-18;9700;;9700;9700;59.02;9759.02;0;0
EOS.O21;SN0000003955;2026-05-18;9950;;9950;9950;60.77;10010.77;0;0
EOS.O22;SN0000004037;2026-05-18;10000;;10000;10000;54.36;10054.36;0;0
EOS.O23;SN0000004045;2026-05-18;10000;;10000;10000;56.05;10056.05;0;0
EOS.O24;SN0000004052;2026-05-18;9800;10000;10000;10000;57.33;10057.33;100000;1000000000
EOS.O25;SN0000004060;2026-05-18;9500;;9500;9500;59.03;9559.03;0;0
EOS.O26;SN0000004268;2026-05-18;9950;9950;9950;9950;224.53;10174.53;280;2786000
EOS.O27;SN0000004276;2026-05-18;9900;;9900;9900;231.55;10131.55;0;0
EOS.O28;SN0000004284;2026-05-18;9800;;9800;9800;236.81;10036.81;0;0
EOS.O29;SN0000004292;2026-05-18;10000;;10000;10000;243.83;10243.83;0;0
EOS.O8;SN0000002239;2026-05-18;10000;;10000;10000;194.18;10194.18;0;0
EOS.O9;SN0000002395;2026-05-18;9800;;9800;9800;81.52;9881.52;0;0
FBOAD.O1;TG0000002237;2026-05-18;4600;;4600;4600;45.36;4645.36;0;0
FCAGS.O1;SN0000004243;2026-05-18;9286;;9286;9286;34.16;9320.16;0;0
FCAGS.O2;SN0000004250;2026-05-18;9286;;9286;9286;38.43;9324.43;0;0
