country;country_label;source;transaction;type_bien;subcategory;titre;prix_fcfa;surface_m2;prix_m2_fcfa;chambres;quartier;sous_quartier;standing;url;scraped_at
BJ;Bénin;coinafrique;location;terrain;terrains;Parcelle 334 m² - Agla akplomey;20000000;334;59880;;;;;https://bj.coinafrique.com/annonce/terrains/parcelle-334-m-agla-akplomey-5840024;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Parcelle 324m² - Agla hlazounto;25000000;324;77160;;;;;https://bj.coinafrique.com/annonce/terrains/parcelle-324m-agla-hlazounto-5840028;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Parcelles 2182m2 Fidjrossè fiyegnon;300000000;2182;137489;;;;;https://bj.coinafrique.com/annonce/terrains/parcelles-2182m2-fidjrosse-fiyegnon-5846619;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Parcelle 491m2 - Agla commissariat;42000000;491;85540;;;;;https://bj.coinafrique.com/annonce/terrains/parcelle-491m2-agla-commissariat-5839946;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Parcelle 451m2 à Togbin zone 2;60000000;451;133038;;;;;https://bj.coinafrique.com/annonce/terrains/parcelle-451m2-a-togbin-zone-2-5832758;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrains 335m² - Abomey-calavi;12000000;335;35821;;;;;https://bj.coinafrique.com/annonce/terrains/terrains-335m-abomey-calavi-5826368;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrain 1775m² à Calavi Agori;23000000;1775;12958;;;;;https://bj.coinafrique.com/annonce/terrains/terrain-1775m-a-calavi-agori-5838975;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrain 437m² à Agla;57000000;437;130435;;;;;https://bj.coinafrique.com/annonce/terrains/terrain-437m-a-agla-5840924;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;achat;terrain;terrains;Vente domaine 3125m2 + TF Atrococo;180000000;3125;57600;;;;;https://bj.coinafrique.com/annonce/terrains/vente-domaine-3125m2-tf-atrococo-5826235;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Parcelle 323m² à Togbin;26000000;323;80495;;;;;https://bj.coinafrique.com/annonce/terrains/parcelle-323m-a-togbin-5832178;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrain 10000m² - Savè;500000;10000;50;;;;;https://bj.coinafrique.com/annonce/terrains/terrain-10000m-save-5868660;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;achat;terrain;terrains;Vente domaine 1520m2 au bord du goudron Pahou;50000000;1520;32895;;;;;https://bj.coinafrique.com/annonce/terrains/vente-domaine-1520m2-au-bord-du-goudron-pahou-5843905;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Parcelles avec TF 350m² Zè Gdiz;3000000;350;8571;;;;;https://bj.coinafrique.com/annonce/terrains/parcelles-avec-tf-350m-ze-gdiz-5854334;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Parcelle 600m2 - Ouèdo;17000000;600;28333;;;;;https://bj.coinafrique.com/annonce/terrains/parcelle-600m2-ouedo-5845687;2026-05-12T16:43:42+00:00
