isin;date;cleanPrice;dirtyPrice;volume;transactions
BJ0000001947;2026-05-18;10000;10103.07;0;0
BJ0000001954;2026-05-18;10000;10112.11;63;630000
BJ0000002598;2026-05-18;8800;9124.20;0;0
BJ0000002614;2026-05-18;8800;9052.15;0;0
BJ0000002655;2026-05-18;9980;10274.25;0;0
BJ0000002663;2026-05-18;10000;10301.60;0;0
CI0000001822;2026-05-18;10000;10065.75;0;0
CI0000001889;2026-05-18;10000;10544.74;0;0
CI0000002119;2026-05-18;10000;10294.19;0;0
CI0000002164;2026-05-18;10000;10231.67;0;0
CI0000002172;2026-05-18;10000;10242.01;0;0
CI0000002317;2026-05-18;9700;9780.26;0;0
CI0000002648;2026-05-18;9200;9676.71;0;0
CI0000002663;2026-05-18;10000;10000.00;0;0
CI0000002911;2026-05-18;3675;3711.37;0;0
CI0000002952;2026-05-18;10230;10753.01;0;0
CI0000003059;2026-05-18;10000;10489.93;0;0
CI0000003117;2026-05-18;10000;10425.34;0;0
CI0000003125;2026-05-18;2000;2067.11;0;0
CI0000003133;2026-05-18;1990;2041.99;0;0
CI0000003174;2026-05-18;2011;2063.44;0;0
CI0000003380;2026-05-18;2000;2040.33;0;0
CI0000003422;2026-05-18;10000;10125.53;0;0
CI0000003430;2026-05-18;10000;10127.70;0;0
CI0000003471;2026-05-18;4000;4000.00;0;0
CI0000003489;2026-05-18;4100;4313.57;0;0
CI0000003497;2026-05-18;6375;6714.45;0;0
CI0000003588;2026-05-18;10000;10040.41;0;0
CI0000003596;2026-05-18;9800;9839.73;0;0
CI0000003646;2026-05-18;6303;6599.01;0;0
CI0000003653;2026-05-18;4039;4225.24;0;0
CI0000003737;2026-05-18;6250;6515.70;0;0
CI0000003836;2026-05-18;4000;4144.92;0;0
CI0000003901;2026-05-18;4240;4368.39;0;0
CI0000003919;2026-05-18;6250;6454.08;0;0
CI0000003968;2026-05-18;3880;3993.78;0;0
CI0000004057;2026-05-18;4000;4091.53;0;0
CI0000004065;2026-05-18;7726;7871.48;0;0
CI0000004172;2026-05-18;4000;4044.49;0;0
CI0000004180;2026-05-18;6469;6539.72;0;0
CI0000004313;2026-05-18;10000;10007.95;0;0
CI0000004321;2026-05-18;10000;10008.08;0;0
CI0000004479;2026-05-18;6000;6307.00;0;0
CI0000004487;2026-05-18;7500;7667.30;0;0
CI0000004701;2026-05-18;3750;3799.63;0;0
CI0000004719;2026-05-18;5969;6231.19;0;0
CI0000004834;2026-05-18;7500;7765.50;0;0
CI0000004891;2026-05-18;7300;7535.19;0;0
CI0000004925;2026-05-18;10000;10247.32;0;0
CI0000004974;2026-05-18;10000;10171.34;0;0
CI0000005005;2026-05-18;2114;2129.85;0;0
CI0000005096;2026-05-18;9999;10088.79;0;0
CI0000005179;2026-05-18;10000;10029.93;0;0
CI0000005310;2026-05-18;10000;10521.66;0;0
CI0000005385;2026-05-18;7920;8282.84;0;0
CI0000005393;2026-05-18;8750;9153.88;0;0
CI0000005401;2026-05-18;8947;9367.15;0;0
CI0000005641;2026-05-18;10700;11045.19;0;0
CI0000005658;2026-05-18;10500;10717.40;0;0
CI0000005674;2026-05-18;10000;10013.28;0;0
CI0000005880;2026-05-18;10000;10241.48;0;0
CI0000005948;2026-05-18;12500;12787.69;0;0
CI0000006235;2026-05-18;8600;8699.56;0;0
CI0000006383;2026-05-18;9500;9501.64;0;0
CI0000006680;2026-05-18;10500;10970.38;0;0
CI0000006698;2026-05-18;10000;10478.36;1500;15000000
CI0000006904;2026-05-18;9900;10252.38;0;0
CI0000006912;2026-05-18;10000;10358.36;2000;20000000
CI0000007142;2026-05-18;10000;10250.55;0;0
CI0000007159;2026-05-18;10000;10254.79;70;700000
CI0000007183;2026-05-18;9688;9845.84;0;0
CI0000007191;2026-05-18;7917;8041.54;0;0
CI0000007357;2026-05-18;9715;9802.29;0;0
CI0000007365;2026-05-18;10000;10088.77;0;0
CI0000007696;2026-05-18;12100;12589.78;0;0
CI0000007704;2026-05-18;10000;10226.85;0;0
CI0000007878;2026-05-18;10000;10428.36;0;0
CI0000007886;2026-05-18;9900;10126.85;0;0
CI0000008397;2026-05-18;9700;9990.96;0;0
CI0000008405;2026-05-18;9800;10095.89;0;0
CI0000008439;2026-05-18;10000;10119.32;0;0
CI0000008637;2026-05-18;10000;10077.30;0;0
CI0000008868;2026-05-18;10000;10118.00;0;0
CI0000008876;2026-05-18;10000;10120.00;0;0
CI0000008884;2026-05-18;10000;10274.38;0;0
CI0000009254;2026-05-18;8094;8184.85;0;0
CI0000009262;2026-05-18;8095;8185.85;0;0
CI0000009437;2026-05-18;10000;10462.30;0;0
CI0000009445;2026-05-18;10000;10470.14;0;0
CI0000009635;2026-05-18;9256;9274.68;0;0
ML0000001197;2026-05-18;4620;4840.82;0;0
ML0000001312;2026-05-18;3933;3970.04;0;0
ML0000001544;2026-05-18;4000;4120.38;0;0
ML0000001668;2026-05-18;6188;6223.62;0;0
ML0000001932;2026-05-18;10000;10429.75;0;0
ML0000002112;2026-05-18;9795;10071.16;0;0
ML0000002120;2026-05-18;10000;10271.78;0;0
ML0000002369;2026-05-18;10000;10071.89;0;0
ML0000002542;2026-05-18;9800;10323.56;0;0
ML0000002930;2026-05-18;10000;10076.58;0;0
ML0000003193;2026-05-18;10000;10238.36;0;0
ML0000003318;2026-05-18;10000;10369.67;0;0
ML0000003326;2026-05-18;10000;10358.38;0;0
ML0000003573;2026-05-18;10000;10091.52;0;0
ML0000003581;2026-05-18;10000;10088.73;0;0
ML0000003870;2026-05-18;10000;10495.29;0;0
ML0000003888;2026-05-18;10000;10480.16;0;0
NE0000000940;2026-05-18;9900;10416.44;0;0
NE0000001088;2026-05-18;3892;4099.29;0;0
NE0000001344;2026-05-18;7500;7845.64;0;0
NE0000001492;2026-05-18;11550;12138.04;0;0
NE0000001625;2026-05-18;8955;9190.05;0;0
NE0000001914;2026-05-18;7500;7922.52;0;0
NE0000002326;2026-05-18;9800;10036.88;0;0
NE0000002417;2026-05-18;10000;10155.51;0;0
SN0000000985;2026-05-18;10000;10185.64;0;0
SN0000001371;2026-05-18;3000;3065.72;0;0
SN0000001454;2026-05-18;3000;3015.69;0;0
SN0000002239;2026-05-18;10000;10228.22;0;0
SN0000002395;2026-05-18;9800;9881.52;0;0
SN0000002403;2026-05-18;10000;10083.56;0;0
SN0000002411;2026-05-18;10000;10086.28;0;0
SN0000002726;2026-05-18;9700;9858.00;0;0
SN0000002734;2026-05-18;9999;10160.85;0;0
SN0000002742;2026-05-18;10000;10166.99;0;0
SN0000002916;2026-05-18;10000;10169.20;0;0
SN0000002924;2026-05-18;10000;10174.61;0;0
SN0000002932;2026-05-18;10000;10180.03;0;0
SN0000002965;2026-05-18;10000;10197.90;0;0
SN0000002973;2026-05-18;9950;10153.81;0;0
SN0000003310;2026-05-18;6844;6892.96;0;0
SN0000003484;2026-05-18;10000;10044.59;0;0
SN0000003922;2026-05-18;9950;10005.96;0;0
SN0000003930;2026-05-18;10000;10249.78;0;0
SN0000003948;2026-05-18;9700;9759.02;0;0
SN0000003955;2026-05-18;9950;10010.77;0;0
SN0000004037;2026-05-18;10000;10224.53;0;0
SN0000004045;2026-05-18;10000;10231.55;0;0
SN0000004052;2026-05-18;10000;10236.81;100000;1000000000
SN0000004060;2026-05-18;9500;9743.83;0;0
SN0000004243;2026-05-18;9286;9318.26;0;0
SN0000004250;2026-05-18;9286;9322.29;0;0
SN0000004268;2026-05-18;9950;10004.21;280;2786000
SN0000004276;2026-05-18;9900;9955.90;0;0
SN0000004284;2026-05-18;9800;9857.17;0;0
SN0000004292;2026-05-18;10000;10058.87;0;0
TG0000000744;2026-05-18;10300;10461.60;0;0
TG0000000801;2026-05-18;10000;10218.16;0;0
TG0000000934;2026-05-18;2500;2640.38;0;0
TG0000000991;2026-05-18;2917;2917.54;0;0
TG0000001213;2026-05-18;4125;4225.81;0;0
TG0000001221;2026-05-18;5333;5464.19;0;0
TG0000001304;2026-05-18;11500;11722.76;0;0
TG0000001585;2026-05-18;4296;4296.00;0;0
TG0000001726;2026-05-18;5900;5921.49;0;0
TG0000001833;2026-05-18;7000;7181.54;4;28000
TG0000001890;2026-05-18;10000;10300.82;130;1300000
TG0000002070;2026-05-18;10000;10175.25;0;0
TG0000002237;2026-05-18;4600;4644.99;0;0
TG0000003011;2026-05-18;10000;10195.72;0;0
TG0000003128;2026-05-18;7939;8267.83;0;0
TG0000003235;2026-05-18;10000;10129.00;0;0
TG0000003243;2026-05-18;9900;10032.00;0;0
TG0000003326;2026-05-18;10000;10271.98;0;0
TG0000003367;2026-05-18;9565;9839.07;0;0
TG0000003375;2026-05-18;9565;9917.38;0;0
TG0000003425;2026-05-18;9500;9512.62;0;0
TG0000003433;2026-05-18;9500;9515.49;0;0
BF0000000745;2026-05-19;10340;10533.92;0;0
BF0000001271;2026-05-19;9650;9722.81;0;0
BF0000001362;2026-05-19;11499;11571.81;0;0
BF0000001487;2026-05-19;3333;3368.32;0;0
BF0000001537;2026-05-19;4127;4224.32;0;0
BF0000001743;2026-05-19;9990;10228.81;0;0
BF0000001867;2026-05-19;9600;9697.15;0;0
BF0000002212;2026-05-19;9799;9934.24;0;0
BF0000002287;2026-05-19;10000;10006.85;0;0
BF0000002436;2026-05-19;10000;10213.81;0;0
BF0000002709;2026-05-19;10000;10063.69;0;0
BF0000002717;2026-05-19;9950;10019.26;0;0
BF0000002857;2026-05-19;7500;7761.05;0;0
BF0000003061;2026-05-19;10000;10022.26;0;0
BF0000003079;2026-05-19;10000;10023.14;0;0
BF0000003350;2026-05-19;10000;10308.84;0;0
BF0000003368;2026-05-19;10000;10323.09;0;0
BF0000003574;2026-05-19;10000;10199.17;0;0
BF0000004127;2026-05-19;10300;10343.28;0;0
BF0000004135;2026-05-19;10000;10111.67;0;0
BF0000004143;2026-05-19;9995;10039.59;0;0
BF0000004150;2026-05-19;10000;10045.90;0;0
BJ0000001418;2026-05-19;10000;10475.48;337;3370000
BJ0000001665;2026-05-19;10000;10119.04;0;0
BJ0000001673;2026-05-19;10000;10126.62;0;0
BJ0000001764;2026-05-19;10000;10464.73;0;0
BJ0000001947;2026-05-19;10000;10104.63;0;0
BJ0000001954;2026-05-19;10000;10113.81;0;0
BJ0000002598;2026-05-19;8800;9126.37;0;0
BJ0000002614;2026-05-19;8800;9053.85;0;0
BJ0000002655;2026-05-19;9980;10275.89;0;0
BJ0000002663;2026-05-19;10000;10303.29;0;0
CI0000001822;2026-05-19;10000;10067.40;0;0
CI0000001889;2026-05-19;10000;10546.36;0;0
CI0000002119;2026-05-19;10000;10295.81;0;0
CI0000002164;2026-05-19;10000;10233.21;0;0
CI0000002172;2026-05-19;10000;10243.62;0;0
CI0000002317;2026-05-19;9700;9781.97;0;0
CI0000002648;2026-05-19;9200;9678.36;0;0
CI0000002663;2026-05-19;10000;10000.00;0;0
CI0000002911;2026-05-19;3675;3711.99;0;0
CI0000002952;2026-05-19;10230;10754.59;0;0
CI0000003059;2026-05-19;10000;10491.51;0;0
CI0000003117;2026-05-19;10000;10426.92;0;0
CI0000003125;2026-05-19;2000;2067.42;0;0
CI0000003133;2026-05-19;1990;2042.30;31735;63152650
CI0000003174;2026-05-19;2011;2063.76;0;0
CI0000003380;2026-05-19;2000;2040.64;0;0
CI0000003422;2026-05-19;10000;10127.12;0;0
CI0000003430;2026-05-19;10000;10129.32;0;0
CI0000003471;2026-05-19;4000;4000.00;0;0
CI0000003489;2026-05-19;4100;4314.20;0;0
CI0000003497;2026-05-19;6375;6715.46;0;0
CI0000003588;2026-05-19;10000;10042.03;0;0
CI0000003596;2026-05-19;9800;9841.32;0;0
CI0000003646;2026-05-19;6303;6600.02;0;0
CI0000003653;2026-05-19;4039;4225.87;0;0
CI0000003737;2026-05-19;6250;6516.71;0;0
CI0000003836;2026-05-19;4000;4145.56;0;0
CI0000003901;2026-05-19;4240;4369.03;0;0
CI0000003919;2026-05-19;6250;6455.09;0;0
CI0000003968;2026-05-19;3880;3994.41;0;0
CI0000004057;2026-05-19;4000;4092.16;0;0
CI0000004065;2026-05-19;7726;7872.49;0;0
CI0000004172;2026-05-19;4000;4045.13;0;0
CI0000004180;2026-05-19;6469;6540.73;0;0
CI0000004313;2026-05-19;10000;10009.53;0;0
CI0000004321;2026-05-19;10000;10009.70;0;0
CI0000004479;2026-05-19;6000;6307.96;0;0
CI0000004487;2026-05-19;7500;7668.51;0;0
CI0000004701;2026-05-19;3750;3800.33;0;0
CI0000004719;2026-05-19;5969;6232.15;0;0
CI0000004834;2026-05-19;7500;7766.71;0;0
CI0000004891;2026-05-19;7300;7536.40;0;0
CI0000004925;2026-05-19;10000;10248.93;0;0
CI0000004974;2026-05-19;10000;10172.96;0;0
CI0000005005;2026-05-19;2114;2130.16;0;0
CI0000005096;2026-05-19;10000;10091.37;75;750000
CI0000005179;2026-05-19;10000;10031.51;0;0
CI0000005310;2026-05-19;10000;10523.21;0;0
CI0000005385;2026-05-19;7920;8284.08;0;0
CI0000005393;2026-05-19;8750;9155.26;0;0
CI0000005401;2026-05-19;8947;9368.59;0;0
CI0000005641;2026-05-19;10700;11046.74;0;0
CI0000005658;2026-05-19;10500;10718.97;0;0
CI0000005674;2026-05-19;10000;10015.17;0;0
CI0000005880;2026-05-19;10000;10243.03;0;0
CI0000005948;2026-05-19;12500;12789.56;0;0
CI0000006235;2026-05-19;8600;8700.82;0;0
CI0000006383;2026-05-19;9500;9503.29;0;0
CI0000006680;2026-05-19;10500;10972.00;0;0
CI0000006698;2026-05-19;10000;10480.00;142;1420000
CI0000006904;2026-05-19;9900;10254.00;0;0
CI0000006912;2026-05-19;10000;10360.00;0;0
CI0000007142;2026-05-19;10000;10252.16;0;0
CI0000007159;2026-05-19;10000;10256.44;84;840000
CI0000007183;2026-05-19;9688;9847.81;0;0
CI0000007191;2026-05-19;7917;8043.09;0;0
CI0000007357;2026-05-19;9715;9803.90;0;0
CI0000007365;2026-05-19;10000;10090.41;56;560000
CI0000007696;2026-05-19;12100;12591.40;0;0
CI0000007704;2026-05-19;10000;10228.49;0;0
CI0000007878;2026-05-19;10000;10429.97;0;0
CI0000007886;2026-05-19;9900;10128.49;0;0
CI0000008397;2026-05-19;9700;9992.58;0;0
CI0000008405;2026-05-19;9800;10097.53;0;0
CI0000008439;2026-05-19;10000;10121.10;0;0
CI0000008637;2026-05-19;9900;9979.64;10;99000
CI0000008868;2026-05-19;10000;10119.62;0;0
CI0000008876;2026-05-19;10000;10121.64;0;0
CI0000008884;2026-05-19;10000;10276.38;0;0
CI0000009254;2026-05-19;8094;8186.39;0;0
CI0000009262;2026-05-19;8095;8187.39;0;0
CI0000009437;2026-05-19;10000;10463.92;0;0
CI0000009445;2026-05-19;10000;10471.78;0;0
CI0000009635;2026-05-19;9256;9276.55;0;0
ML0000001197;2026-05-19;4620;4841.53;0;0
ML0000001312;2026-05-19;3933;3970.75;0;0
ML0000001544;2026-05-19;4000;4121.10;0;0
ML0000001668;2026-05-19;6188;6224.73;0;0
ML0000001932;2026-05-19;10000;10431.45;0;0
ML0000002112;2026-05-19;9795;10072.89;0;0
ML0000002120;2026-05-19;10000;10273.48;0;0
ML0000002369;2026-05-19;10000;10073.64;0;0
ML0000002542;2026-05-19;9800;10325.34;0;0
ML0000002930;2026-05-19;10000;10078.36;0;0
ML0000003193;2026-05-19;10000;10239.18;0;0
ML0000003318;2026-05-19;10000;10371.47;0;0
ML0000003326;2026-05-19;10000;10360.12;0;0
ML0000003573;2026-05-19;10000;10093.32;0;0
ML0000003581;2026-05-19;10000;10090.47;0;0
ML0000003870;2026-05-19;10000;10497.08;0;0
ML0000003888;2026-05-19;10000;10481.90;0;0
NE0000000940;2026-05-19;9900;10418.22;0;0
NE0000001088;2026-05-19;3892;4100.00;0;0
NE0000001344;2026-05-19;7500;7846.93;0;0
NE0000001492;2026-05-19;11550;12139.73;0;0
NE0000001625;2026-05-19;8955;9191.56;0;0
NE0000001914;2026-05-19;7500;7923.80;0;0
NE0000002326;2026-05-19;9800;10038.68;0;0
NE0000002417;2026-05-19;10000;10157.32;0;0
SN0000000985;2026-05-19;10000;10187.29;0;0
SN0000001371;2026-05-19;3000;3066.26;0;0
SN0000001454;2026-05-19;3000;3016.23;0;0
SN0000002239;2026-05-19;10000;10229.85;0;0
SN0000002395;2026-05-19;9800;9883.15;0;0
SN0000002403;2026-05-19;10000;10085.23;0;0
SN0000002411;2026-05-19;10000;10088.00;0;0
SN0000002726;2026-05-19;9700;9859.70;0;0
SN0000002734;2026-05-19;9999;10162.59;0;0
SN0000002742;2026-05-19;10000;10168.78;0;0
SN0000002916;2026-05-19;10000;10170.93;0;0
SN0000002924;2026-05-19;10000;10176.40;0;0
SN0000002932;2026-05-19;10000;10181.86;0;0
SN0000002965;2026-05-19;10000;10199.56;0;0
SN0000002973;2026-05-19;9950;10155.52;0;0
SN0000003310;2026-05-19;6844;6894.13;0;0
SN0000003484;2026-05-19;10000;10046.45;0;0
SN0000003922;2026-05-19;9950;10007.70;0;0
SN0000003930;2026-05-19;10000;10251.60;0;0
SN0000003948;2026-05-19;9700;9760.86;0;0
SN0000003955;2026-05-19;9950;10012.66;0;0
SN0000004037;2026-05-19;10000;10226.30;0;0
SN0000004045;2026-05-19;10000;10233.37;60000;600000000
SN0000004052;2026-05-19;10000;10238.67;0;0
SN0000004060;2026-05-19;9500;9745.75;0;0
SN0000004243;2026-05-19;9286;9320.16;0;0
SN0000004250;2026-05-19;9286;9324.43;0;0
SN0000004268;2026-05-19;9950;10005.96;0;0
SN0000004276;2026-05-19;9900;9957.70;0;0
SN0000004284;2026-05-19;9800;9859.02;2;19600
SN0000004292;2026-05-19;10000;10060.77;64;640000
TG0000000744;2026-05-19;10300;10463.40;0;0
TG0000000801;2026-05-19;10000;10219.78;0;0
TG0000000934;2026-05-19;2500;2640.80;0;0
TG0000000991;2026-05-19;2917;2917.94;0;0
TG0000001213;2026-05-19;4125;4226.49;0;0
TG0000001221;2026-05-19;5333;5465.07;0;0
TG0000001304;2026-05-19;11500;11724.53;0;0
TG0000001585;2026-05-19;4296;4296.88;0;0
TG0000001726;2026-05-19;5900;5922.47;0;0
TG0000001833;2026-05-19;7000;7182.67;0;0
TG0000001890;2026-05-19;10000;10302.47;0;0
TG0000002070;2026-05-19;10000;10176.93;0;0
TG0000002237;2026-05-19;4600;4645.75;3;13800
TG0000003011;2026-05-19;10000;10197.51;0;0
TG0000003128;2026-05-19;7939;8269.66;0;0
TG0000003235;2026-05-19;10000;10130.77;0;0
TG0000003243;2026-05-19;9900;10033.81;0;0
TG0000003326;2026-05-19;10000;10273.63;0;0
TG0000003367;2026-05-19;9565;9840.91;0;0
TG0000003375;2026-05-19;9565;9919.75;0;0
TG0000003425;2026-05-19;9500;9514.73;0;0
TG0000003433;2026-05-19;9500;9518.07;0;0
BF0000000745;2026-05-20;10340;10535.72;0;0
BF0000001271;2026-05-20;9650;9724.59;451;4352150
BF0000001362;2026-05-20;11499;11573.59;0;0
BF0000001487;2026-05-20;3333;3368.91;0;0
BF0000001537;2026-05-20;4127;4225.06;0;0
BF0000001743;2026-05-20;9990;10230.61;0;0
BF0000001867;2026-05-20;9600;9698.91;0;0
BF0000002212;2026-05-20;9799;9935.96;0;0
BF0000002287;2026-05-20;10000;10008.56;0;0
BF0000002436;2026-05-20;10000;10215.47;0;0
BF0000002709;2026-05-20;10000;10065.41;0;0
BF0000002717;2026-05-20;9950;10021.04;0;0
BF0000002857;2026-05-20;7500;7500.00;0;0
BF0000003061;2026-05-20;10000;10023.97;0;0
BF0000003079;2026-05-20;10000;10024.92;0;0
BF0000003350;2026-05-20;10000;10310.64;0;0
BF0000003368;2026-05-20;10000;10324.97;0;0
BF0000003574;2026-05-20;10000;10201.10;0;0
BF0000004127;2026-05-20;10300;10345.08;0;0
BF0000004135;2026-05-20;10000;10113.74;1100;11000000
BF0000004143;2026-05-20;9995;10041.45;0;0
BF0000004150;2026-05-20;10000;10047.81;11;110000
BJ0000001418;2026-05-20;10000;10477.26;0;0
BJ0000001665;2026-05-20;10000;10120.55;0;0
BJ0000001673;2026-05-20;10000;10128.22;0;0
BJ0000001764;2026-05-20;10000;10466.30;0;0
BJ0000001947;2026-05-20;10000;10106.19;0;0
BJ0000001954;2026-05-20;10000;10115.51;0;0
BJ0000002598;2026-05-20;8800;9128.55;0;0
BJ0000002614;2026-05-20;8800;9055.54;0;0
BJ0000002655;2026-05-20;9980;10277.53;0;0
BJ0000002663;2026-05-20;10000;10304.97;330;3300000
CI0000001822;2026-05-20;10000;10069.04;0;0
CI0000001889;2026-05-20;10000;10547.97;0;0
CI0000002119;2026-05-20;10000;10297.42;0;0
CI0000002164;2026-05-20;10000;10234.74;0;0
CI0000002172;2026-05-20;10000;10245.22;0;0
CI0000002317;2026-05-20;9700;9783.67;0;0
CI0000002648;2026-05-20;9200;9680.00;0;0
CI0000002663;2026-05-20;10000;10000.00;0;0
CI0000002911;2026-05-20;3675;3712.60;0;0
CI0000002952;2026-05-20;10230;10756.16;0;0
CI0000003059;2026-05-20;10000;10493.08;0;0
CI0000003117;2026-05-20;10000;10428.49;0;0
CI0000003125;2026-05-20;2000;2067.74;0;0
CI0000003133;2026-05-20;1990;2042.62;0;0
CI0000003174;2026-05-20;2011;2064.07;32;64352
CI0000003380;2026-05-20;2000;2040.96;0;0
CI0000003422;2026-05-20;10000;10128.71;0;0
CI0000003430;2026-05-20;10000;10130.93;0;0
CI0000003471;2026-05-20;4000;4000.00;0;0
CI0000003489;2026-05-20;4100;4314.84;0;0
CI0000003497;2026-05-20;6375;6716.47;0;0
CI0000003588;2026-05-20;10000;10043.64;0;0
CI0000003596;2026-05-20;9800;9842.90;0;0
CI0000003646;2026-05-20;6303;6601.03;0;0
CI0000003653;2026-05-20;4039;4226.51;0;0
CI0000003737;2026-05-20;6250;6517.72;0;0
CI0000003836;2026-05-20;4000;4146.19;0;0
CI0000003901;2026-05-20;4240;4369.67;0;0
CI0000003919;2026-05-20;6250;6456.10;0;0
CI0000003968;2026-05-20;3880;3995.05;0;0
CI0000004057;2026-05-20;4000;4092.80;0;0
CI0000004065;2026-05-20;7726;7873.50;0;0
CI0000004172;2026-05-20;4000;4045.76;0;0
CI0000004180;2026-05-20;6469;6541.74;0;0
CI0000004313;2026-05-20;10000;10011.12;0;0
CI0000004321;2026-05-20;10000;10011.32;0;0
CI0000004479;2026-05-20;6000;6308.91;0;0
CI0000004487;2026-05-20;7500;7669.73;0;0
CI0000004701;2026-05-20;3750;3801.03;90;337500
CI0000004719;2026-05-20;5969;6233.10;0;0
CI0000004834;2026-05-20;7500;7767.92;0;0
CI0000004891;2026-05-20;7300;7537.62;0;0
CI0000004925;2026-05-20;10000;10250.55;0;0
CI0000004974;2026-05-20;10000;10174.58;0;0
CI0000005005;2026-05-20;2114;2130.47;0;0
CI0000005096;2026-05-20;10000;10092.95;0;0
CI0000005179;2026-05-20;10000;10033.08;0;0
CI0000005310;2026-05-20;10000;10524.75;0;0
CI0000005385;2026-05-20;8000;8365.32;213;1704000
CI0000005393;2026-05-20;8750;9156.64;0;0
CI0000005401;2026-05-20;8947;9370.02;0;0
CI0000005641;2026-05-20;10700;11048.29;0;0
CI0000005658;2026-05-20;10500;10720.55;0;0
CI0000005674;2026-05-20;10000;10017.07;0;0
CI0000005880;2026-05-20;10000;10244.58;0;0
CI0000005948;2026-05-20;12500;12791.43;0;0
CI0000006235;2026-05-20;8600;8702.08;0;0
CI0000006383;2026-05-20;10000;10004.93;35;350000
CI0000006680;2026-05-20;10500;10973.62;0;0
CI0000006698;2026-05-20;10000;10481.64;0;0
CI0000006904;2026-05-20;9900;10255.62;0;0
CI0000006912;2026-05-20;10000;10361.64;0;0
CI0000007142;2026-05-20;10000;10253.78;0;0
CI0000007159;2026-05-20;10000;10258.08;0;0
CI0000007183;2026-05-20;9688;9849.78;0;0
CI0000007191;2026-05-20;7917;8044.65;45;356265
CI0000007357;2026-05-20;9700;9790.52;1000;9700000
CI0000007365;2026-05-20;10000;10092.05;0;0
CI0000007696;2026-05-20;12100;12593.01;0;0
CI0000007704;2026-05-20;10000;10230.14;0;0
CI0000007878;2026-05-20;10000;10431.59;0;0
CI0000007886;2026-05-20;9900;10130.14;0;0
CI0000008397;2026-05-20;9700;9994.19;0;0
CI0000008405;2026-05-20;9800;10099.18;0;0
CI0000008439;2026-05-20;10000;10122.88;0;0
CI0000008637;2026-05-20;9900;9981.99;5;49500
CI0000008868;2026-05-20;10000;10121.23;0;0
CI0000008876;2026-05-20;10000;10123.29;0;0
CI0000008884;2026-05-20;10000;10278.38;0;0
CI0000009254;2026-05-20;8095;8188.93;53;429048
CI0000009262;2026-05-20;8095;8188.93;0;0
CI0000009437;2026-05-20;10000;10465.53;0;0
CI0000009445;2026-05-20;10000;10473.42;0;0
CI0000009635;2026-05-20;9444;9466.42;86;798390
ML0000001197;2026-05-20;4620;4842.25;0;0
ML0000001312;2026-05-20;3933;3971.47;0;0
ML0000001544;2026-05-20;4000;4121.81;0;0
ML0000001668;2026-05-20;6250;6287.84;11;68750
ML0000001932;2026-05-20;10000;10433.15;0;0
ML0000002112;2026-05-20;9795;10074.62;0;0
ML0000002120;2026-05-20;10000;10275.18;0;0
ML0000002369;2026-05-20;10000;10075.40;0;0
ML0000002542;2026-05-20;9800;10327.12;0;0
ML0000002930;2026-05-20;10000;10080.14;0;0
ML0000003193;2026-05-20;10000;10240.00;0;0
ML0000003318;2026-05-20;10000;10373.26;0;0
ML0000003326;2026-05-20;10000;10361.86;0;0
ML0000003573;2026-05-20;10000;10095.11;0;0
ML0000003581;2026-05-20;10000;10092.21;0;0
ML0000003870;2026-05-20;10000;10498.88;0;0
ML0000003888;2026-05-20;10000;10483.64;0;0
NE0000000940;2026-05-20;9900;10420.00;0;0
NE0000001088;2026-05-20;3892;4100.71;0;0
NE0000001344;2026-05-20;7500;7848.23;0;0
NE0000001492;2026-05-20;11550;12141.41;0;0
NE0000001625;2026-05-20;8955;9193.08;0;0
NE0000001914;2026-05-20;7500;7925.09;0;0
NE0000002326;2026-05-20;9800;10040.49;0;0
